Depth	Count	Age
346.849	1.0	4840.5
346.896	1.0	4841.5
346.981	1.0	4842.5
347.045	1.0	4843.5
347.076	1.0	4844.5
347.132	1.0	4845.5
347.199	1.0	4846.5
347.243	1.0	4847.5
347.295	0.5	4848.0
347.353	1.0	4849.0
347.397	1.0	4850.0
347.445	1.0	4851.0
347.483	1.0	4852.0
347.508	1.0	4853.0
347.556	1.0	4854.0
347.619	1.0	4855.0
347.707	1.0	4856.0
347.77	1.0	4857.0
347.821	1.0	4858.0
347.878	1.0	4859.0
347.931	1.0	4860.0
347.962	1.0	4861.0
348.04	1.0	4862.0
348.09	1.0	4863.0
348.129	1.0	4864.0
348.186	1.0	4865.0
348.307	1.0	4866.0
348.374	1.0	4867.0
348.429	0.5	4867.5
348.466	1.0	4868.5
348.506	1.0	4869.5
348.537	0.5	4870.0
348.579	1.0	4871.0
348.631	0.5	4871.5
348.665	1.0	4872.5
348.701	1.0	4873.5
348.745	1.0	4874.5
348.793	0.5	4875.0
348.81	1.0	4876.0
348.84	1.0	4877.0
348.866	0.5	4877.5
348.913	1.0	4878.5
348.975	1.0	4879.5
349.051	1.0	4880.5
349.12	1.0	4881.5
349.163	1.0	4882.5
349.244	1.0	4883.5
349.324	1.0	4884.5
349.38	1.0	4885.5
349.454	1.0	4886.5
349.521	1.0	4887.5
349.585	0.5	4888.0
349.613	1.0	4889.0
349.655	1.0	4890.0
349.695	1.0	4891.0
349.737	1.0	4892.0
349.788	0.5	4892.5
349.871	1.0	4893.5
349.909	1.0	4894.5
349.971	1.0	4895.5
350.043	1.0	4896.5
350.108	1.0	4897.5
350.16	1.0	4898.5
350.217	1.0	4899.5
350.305	1.0	4900.5
350.387	1.0	4901.5
350.461	1.0	4902.5
350.512	1.0	4903.5
350.589	1.0	4904.5
350.643	0.5	4905.0
350.687	1.0	4906.0
350.719	1.0	4907.0
350.767	1.0	4908.0
350.824	1.0	4909.0
350.871	1.0	4910.0
350.935	1.0	4911.0
350.972	1.0	4912.0
351.023	1.0	4913.0
351.061	1.0	4914.0
351.168	1.0	4915.0
351.225	0.5	4915.5
351.26	1.0	4916.5
351.303	1.0	4917.5
351.36	1.0	4918.5
351.386	1.0	4919.5
351.449	1.0	4920.5
351.507	1.0	4921.5
351.549	1.0	4922.5
351.585	1.0	4923.5
351.635	1.0	4924.5
351.664	0.5	4925.0
351.72	1.0	4926.0
351.793	1.0	4927.0
351.84	0.5	4927.5
351.888	1.0	4928.5
351.947	1.0	4929.5
352.008	1.0	4930.5
352.05	0.5	4931.0
352.087	1.0	4932.0
352.124	0.5	4932.5
352.153	1.0	4933.5
352.22	1.0	4934.5
352.261	1.0	4935.5
352.306	1.0	4936.5
352.353	1.0	4937.5
352.399	1.0	4938.5
352.449	0.5	4939.0
352.48	1.0	4940.0
352.543	1.0	4941.0
352.594	1.0	4942.0
352.67	1.0	4943.0
352.716	1.0	4944.0
352.759	1.0	4945.0
352.791	1.0	4946.0
352.817	1.0	4947.0
352.88	1.0	4948.0
352.963	1.0	4949.0
353.0	1.0	4950.0
353.047	1.0	4951.0
353.081	1.0	4952.0
353.137	1.0	4953.0
353.181	0.5	4953.5
353.222	1.0	4954.5
353.257	1.0	4955.5
353.302	1.0	4956.5
353.394	1.0	4957.5
353.446	1.0	4958.5
353.526	1.0	4959.5
353.565	1.0	4960.5
353.654	1.0	4961.5
353.751	1.0	4962.5
353.802	1.0	4963.5
353.892	1.0	4964.5
353.964	1.0	4965.5
353.998	0.5	4966.0
354.053	1.0	4967.0
354.113	1.0	4968.0
354.17	1.0	4969.0
354.217	1.0	4970.0
354.262	1.0	4971.0
354.312	1.0	4972.0
354.352	1.0	4973.0
354.394	0.5	4973.5
354.434	1.0	4974.5
354.464	1.0	4975.5
354.511	1.0	4976.5
354.612	1.0	4977.5
354.669	1.0	4978.5
354.711	0.5	4979.0
354.754	1.0	4980.0
354.804	0.5	4980.5
354.841	1.0	4981.5
354.908	1.0	4982.5
354.954	1.0	4983.5
354.98	1.0	4984.5
355.014	1.0	4985.5
355.07	0.5	4986.0
355.115	1.0	4987.0
355.168	1.0	4988.0
355.228	1.0	4989.0
355.262	1.0	4990.0
355.301	1.0	4991.0
355.373	1.0	4992.0
355.447	1.0	4993.0
355.483	1.0	4994.0
355.527	1.0	4995.0
355.61	1.0	4996.0
355.656	1.0	4997.0
355.737	1.0	4998.0
355.785	1.0	4999.0
355.86	1.0	5000.0
355.89	0.5	5000.5
355.966	1.0	5001.5
356.003	1.0	5002.5
356.058	1.0	5003.5
356.107	1.0	5004.5
356.174	1.0	5005.5
356.238	1.0	5006.5
356.338	1.0	5007.5
356.409	1.0	5008.5
356.485	1.0	5009.5
356.542	0.5	5010.0
356.617	1.0	5011.0
356.659	0.5	5011.5
356.733	1.0	5012.5
356.782	1.0	5013.5
356.842	1.0	5014.5
356.911	1.0	5015.5
356.98	1.0	5016.5
357.023	1.0	5017.5
357.076	0.5	5018.0
357.111	1.0	5019.0
357.162	1.0	5020.0
357.2	1.0	5021.0
357.251	1.0	5022.0
357.309	1.0	5023.0
357.357	1.0	5024.0
357.393	0.5	5024.5
357.418	1.0	5025.5
357.452	1.0	5026.5
357.521	0.5	5027.0
357.545	1.0	5028.0
357.6	1.0	5029.0
357.658	1.0	5030.0
357.689	1.0	5031.0
357.761	1.0	5032.0
357.794	1.0	5033.0
357.838	1.0	5034.0
357.876	1.0	5035.0
357.914	1.0	5036.0
357.958	1.0	5037.0
357.988	0.5	5037.5
358.035	1.0	5038.5
358.087	1.0	5039.5
358.14	1.0	5040.5
358.179	1.0	5041.5
358.254	1.0	5042.5
358.292	1.0	5043.5
358.342	1.0	5044.5
358.388	0.5	5045.0
358.419	1.0	5046.0
358.464	1.0	5047.0
358.486	1.0	5048.0
358.57	1.0	5049.0
358.628	1.0	5050.0
358.694	1.0	5051.0
358.801	1.0	5052.0
358.831	1.0	5053.0
358.9	1.0	5054.0
358.95	1.0	5055.0
358.973	0.5	5055.5
359.011	1.0	5056.5
359.052	1.0	5057.5
359.121	1.0	5058.5
359.188	1.0	5059.5
359.233	1.0	5060.5
359.28	1.0	5061.5
359.358	1.0	5062.5
359.428	1.0	5063.5
359.493	1.0	5064.5
359.555	1.0	5065.5
359.615	1.0	5066.5
359.688	1.0	5067.5
359.751	1.0	5068.5
359.804	1.0	5069.5
359.848	0.5	5070.0
359.881	1.0	5071.0
359.907	1.0	5072.0
359.974	1.0	5073.0
360.005	1.0	5074.0
360.057	1.0	5075.0
360.128	1.0	5076.0
360.192	1.0	5077.0
360.256	1.0	5078.0
360.287	1.0	5079.0
360.327	1.0	5080.0
360.389	1.0	5081.0
360.44	1.0	5082.0
360.513	1.0	5083.0
360.57	1.0	5084.0
360.65	1.0	5085.0
360.702	1.0	5086.0
360.793	1.0	5087.0
360.861	1.0	5088.0
360.914	1.0	5089.0
360.957	0.5	5089.5
361.012	1.0	5090.5
361.072	1.0	5091.5
361.122	1.0	5092.5
361.155	0.5	5093.0
361.205	1.0	5094.0
361.252	1.0	5095.0
361.329	1.0	5096.0
361.369	1.0	5097.0
361.392	1.0	5098.0
361.474	1.0	5099.0
361.545	1.0	5100.0
361.593	1.0	5101.0
361.628	0.5	5101.5
361.676	1.0	5102.5
361.745	1.0	5103.5
361.814	1.0	5104.5
361.879	1.0	5105.5
361.933	0.5	5106.0
361.979	1.0	5107.0
362.022	0.5	5107.5
362.059	1.0	5108.5
362.105	1.0	5109.5
362.145	1.0	5110.5
362.18	0.5	5111.0
362.225	1.0	5112.0
362.303	1.0	5113.0
362.351	1.0	5114.0
362.393	0.5	5114.5
362.418	1.0	5115.5
362.449	1.0	5116.5
362.512	1.0	5117.5
362.546	0.5	5118.0
362.589	1.0	5119.0
362.639	1.0	5120.0
362.7	1.0	5121.0
362.745	1.0	5122.0
362.815	0.5	5122.5
362.848	1.0	5123.5
362.914	0.5	5124.0
362.956	1.0	5125.0
363.01	1.0	5126.0
363.107	1.0	5127.0
363.175	1.0	5128.0
363.231	1.0	5129.0
363.294	1.0	5130.0
363.348	1.0	5131.0
363.408	1.0	5132.0
363.471	0.5	5132.5
363.498	1.0	5133.5
363.581	1.0	5134.5
363.614	1.0	5135.5
363.645	0.5	5136.0
363.698	1.0	5137.0
363.75	1.0	5138.0
363.812	1.0	5139.0
363.891	1.0	5140.0
363.991	1.0	5141.0
364.037	1.0	5142.0
364.098	1.0	5143.0
364.153	1.0	5144.0
364.195	1.0	5145.0
364.239	0.5	5145.5
364.305	1.0	5146.5
364.381	1.0	5147.5
364.429	1.0	5148.5
364.487	1.0	5149.5
364.544	1.0	5150.5
364.594	1.0	5151.5
364.669	1.0	5152.5
364.716	1.0	5153.5
364.809	1.0	5154.5
364.853	1.0	5155.5
364.904	1.0	5156.5
364.942	1.0	5157.5
364.999	0.5	5158.0
365.026	1.0	5159.0
365.106	1.0	5160.0
365.163	1.0	5161.0
365.207	1.0	5162.0
365.286	1.0	5163.0
365.357	0.5	5163.5
365.419	1.0	5164.5
365.457	1.0	5165.5
365.533	1.0	5166.5
365.597	1.0	5167.5
365.65	1.0	5168.5
365.732	1.0	5169.5
365.794	1.0	5170.5
365.827	1.0	5171.5
365.878	1.0	5172.5
365.929	1.0	5173.5
365.988	1.0	5174.5
366.037	1.0	5175.5
366.108	1.0	5176.5
366.179	1.0	5177.5
366.221	1.0	5178.5
366.265	1.0	5179.5
366.332	1.0	5180.5
366.358	0.5	5181.0
366.385	1.0	5182.0
366.431	1.0	5183.0
366.498	1.0	5184.0
366.546	1.0	5185.0
366.63	1.0	5186.0
366.692	1.0	5187.0
366.742	1.0	5188.0
366.813	1.0	5189.0
366.872	1.0	5190.0
366.93	0.5	5190.5
366.964	1.0	5191.5
366.999	0.5	5192.0
367.034	1.0	5193.0
367.056	0.5	5193.5
367.084	1.0	5194.5
367.157	1.0	5195.5
367.237	1.0	5196.5
367.262	0.5	5197.0
367.323	1.0	5198.0
367.385	1.0	5199.0
367.411	1.0	5200.0
367.466	1.0	5201.0
367.53	1.0	5202.0
367.615	1.0	5203.0
367.656	1.0	5204.0
367.725	0.5	5204.5
367.766	1.0	5205.5
367.807	1.0	5206.5
367.835	1.0	5207.5
367.911	1.0	5208.5
367.937	1.0	5209.5
368.042	1.0	5210.5
368.065	1.0	5211.5
368.122	1.0	5212.5
368.167	1.0	5213.5
368.23	1.0	5214.5
368.288	1.0	5215.5
368.361	1.0	5216.5
368.412	1.0	5217.5
368.468	1.0	5218.5
368.52	1.0	5219.5
368.551	1.0	5220.5
368.621	1.0	5221.5
368.671	1.0	5222.5
368.73	1.0	5223.5
368.769	1.0	5224.5
368.835	1.0	5225.5
368.888	1.0	5226.5
368.934	1.0	5227.5
368.992	1.0	5228.5
369.066	1.0	5229.5
369.117	1.0	5230.5
369.2	1.0	5231.5
369.254	1.0	5232.5
369.35	1.0	5233.5
369.376	1.0	5234.5
369.402	1.0	5235.5
369.445	1.0	5236.5
369.547	1.0	5237.5
369.589	0.5	5238.0
369.633	1.0	5239.0
369.703	1.0	5240.0
369.761	0.5	5240.5
369.783	1.0	5241.5
369.816	1.0	5242.5
369.858	1.0	5243.5
369.918	1.0	5244.5
369.985	1.0	5245.5
370.025	0.5	5246.0
370.058	1.0	5247.0
370.109	1.0	5248.0
370.2	1.0	5249.0
370.24	1.0	5250.0
370.304	1.0	5251.0
370.34	1.0	5252.0
370.408	1.0	5253.0
370.462	1.0	5254.0
370.529	1.0	5255.0
370.594	1.0	5256.0
370.639	1.0	5257.0
370.682	1.0	5258.0
370.777	1.0	5259.0
370.825	1.0	5260.0
370.917	1.0	5261.0
370.973	1.0	5262.0
371.046	1.0	5263.0
371.075	1.0	5264.0
371.11	1.0	5265.0
371.156	1.0	5266.0
371.234	1.0	5267.0
371.307	1.0	5268.0
371.331	1.0	5269.0
371.39	1.0	5270.0
371.434	1.0	5271.0
371.484	1.0	5272.0
371.574	1.0	5273.0
371.662	1.0	5274.0
371.706	0.5	5274.5
371.792	1.0	5275.5
371.874	1.0	5276.5
371.936	1.0	5277.5
371.996	1.0	5278.5
372.028	1.0	5279.5
372.123	1.0	5280.5
372.184	1.0	5281.5
372.246	1.0	5282.5
372.299	1.0	5283.5
372.367	1.0	5284.5
372.422	1.0	5285.5
372.479	1.0	5286.5
372.57	1.0	5287.5
372.623	1.0	5288.5
372.702	1.0	5289.5
372.777	1.0	5290.5
372.818	1.0	5291.5
372.867	1.0	5292.5
372.942	1.0	5293.5
372.999	1.0	5294.5
373.031	1.0	5295.5
373.091	1.0	5296.5
373.164	1.0	5297.5
373.202	1.0	5298.5
373.289	1.0	5299.5
373.35	1.0	5300.5
373.404	1.0	5301.5
373.471	1.0	5302.5
373.502	1.0	5303.5
373.581	1.0	5304.5
373.607	0.5	5305.0
373.659	1.0	5306.0
373.716	1.0	5307.0
373.765	0.5	5307.5
373.803	1.0	5308.5
373.872	1.0	5309.5
373.934	1.0	5310.5
373.98	1.0	5311.5
374.033	1.0	5312.5
374.069	1.0	5313.5
374.118	1.0	5314.5
374.178	1.0	5315.5
374.232	1.0	5316.5
374.297	1.0	5317.5
374.337	1.0	5318.5
374.413	1.0	5319.5
374.45	1.0	5320.5
374.506	1.0	5321.5
374.545	1.0	5322.5
374.623	1.0	5323.5
374.666	1.0	5324.5
374.723	1.0	5325.5
374.786	1.0	5326.5
374.835	1.0	5327.5
374.871	0.5	5328.0
374.912	1.0	5329.0
374.984	1.0	5330.0
375.032	1.0	5331.0
375.083	1.0	5332.0
375.166	1.0	5333.0
375.208	1.0	5334.0
375.252	1.0	5335.0
375.336	1.0	5336.0
375.42	1.0	5337.0
375.479	1.0	5338.0
375.572	1.0	5339.0
375.643	1.0	5340.0
375.73	1.0	5341.0
375.782	1.0	5342.0
375.844	1.0	5343.0
375.898	1.0	5344.0
375.942	1.0	5345.0
375.974	0.5	5345.5
376.05	1.0	5346.5
376.115	1.0	5347.5
376.177	1.0	5348.5
376.259	1.0	5349.5
376.29	1.0	5350.5
376.346	1.0	5351.5
376.4	1.0	5352.5
376.476	1.0	5353.5
376.527	1.0	5354.5
376.564	0.5	5355.0
376.601	1.0	5356.0
376.66	1.0	5357.0
376.71	1.0	5358.0
376.772	1.0	5359.0
376.835	1.0	5360.0
376.926	1.0	5361.0
376.974	1.0	5362.0
377.005	1.0	5363.0
377.048	1.0	5364.0
377.092	1.0	5365.0
377.156	1.0	5366.0
377.211	1.0	5367.0
377.272	1.0	5368.0
377.315	1.0	5369.0
377.383	1.0	5370.0
377.453	1.0	5371.0
377.505	1.0	5372.0
377.581	1.0	5373.0
377.626	1.0	5374.0
377.705	1.0	5375.0
377.742	0.5	5375.5
377.78	1.0	5376.5
377.828	1.0	5377.5
377.888	1.0	5378.5
377.951	1.0	5379.5
377.979	1.0	5380.5
378.044	1.0	5381.5
378.097	1.0	5382.5
378.165	1.0	5383.5
378.211	1.0	5384.5
378.258	0.5	5385.0
378.308	1.0	5386.0
378.365	1.0	5387.0
378.401	1.0	5388.0
378.45	1.0	5389.0
378.489	0.5	5389.5
378.531	1.0	5390.5
378.573	1.0	5391.5
378.634	1.0	5392.5
378.68	0.5	5393.0
378.707	1.0	5394.0
378.758	1.0	5395.0
378.826	1.0	5396.0
378.881	1.0	5397.0
378.939	1.0	5398.0
378.977	1.0	5399.0
379.052	1.0	5400.0
379.104	1.0	5401.0
379.158	1.0	5402.0
379.199	1.0	5403.0
379.249	1.0	5404.0
379.288	0.5	5404.5
379.351	1.0	5405.5
379.411	1.0	5406.5
379.439	1.0	5407.5
379.495	1.0	5408.5
379.518	1.0	5409.5
379.557	1.0	5410.5
379.601	1.0	5411.5
379.644	1.0	5412.5
379.699	0.5	5413.0
379.739	1.0	5414.0
379.792	1.0	5415.0
379.855	1.0	5416.0
379.932	1.0	5417.0
380.004	1.0	5418.0
380.055	1.0	5419.0
380.135	1.0	5420.0
380.213	1.0	5421.0
380.284	1.0	5422.0
380.326	1.0	5423.0
380.381	1.0	5424.0
380.448	1.0	5425.0
380.487	1.0	5426.0
380.556	1.0	5427.0
380.6	1.0	5428.0
380.651	1.0	5429.0
380.713	0.5	5429.5
380.752	1.0	5430.5
380.805	1.0	5431.5
380.843	0.5	5432.0
380.877	1.0	5433.0
380.915	1.0	5434.0
380.985	1.0	5435.0
381.03	1.0	5436.0
381.083	0.5	5436.5
381.111	1.0	5437.5
381.165	1.0	5438.5
381.252	1.0	5439.5
381.286	1.0	5440.5
381.333	1.0	5441.5
381.416	1.0	5442.5
381.481	1.0	5443.5
381.561	1.0	5444.5
381.648	1.0	5445.5
381.686	0.5	5446.0
381.724	1.0	5447.0
381.766	1.0	5448.0
381.817	1.0	5449.0
381.881	1.0	5450.0
381.933	1.0	5451.0
382.021	1.0	5452.0
382.095	1.0	5453.0
382.145	1.0	5454.0
382.181	1.0	5455.0
382.254	1.0	5456.0
382.322	1.0	5457.0
382.37	1.0	5458.0
382.439	1.0	5459.0
382.551	1.0	5460.0
382.6	1.0	5461.0
382.669	1.0	5462.0
382.711	1.0	5463.0
382.747	1.0	5464.0
382.813	1.0	5465.0
382.863	1.0	5466.0
382.954	1.0	5467.0
382.99	1.0	5468.0
383.031	1.0	5469.0
383.061	1.0	5470.0
383.097	1.0	5471.0
383.156	1.0	5472.0
383.197	1.0	5473.0
383.245	1.0	5474.0
383.312	1.0	5475.0
383.385	1.0	5476.0
383.455	1.0	5477.0
383.495	1.0	5478.0
383.547	1.0	5479.0
383.592	1.0	5480.0
383.626	1.0	5481.0
383.691	1.0	5482.0
383.738	1.0	5483.0
383.788	0.5	5483.5
383.838	1.0	5484.5
383.898	0.5	5485.0
383.957	1.0	5486.0
384.015	1.0	5487.0
384.073	1.0	5488.0
384.123	0.5	5488.5
384.169	1.0	5489.5
384.229	1.0	5490.5
384.277	1.0	5491.5
384.324	1.0	5492.5
384.363	1.0	5493.5
384.431	0.5	5494.0
384.473	1.0	5495.0
384.505	1.0	5496.0
384.58	1.0	5497.0
384.617	1.0	5498.0
384.658	1.0	5499.0
384.738	1.0	5500.0
384.762	1.0	5501.0
384.827	1.0	5502.0
384.868	1.0	5503.0
384.92	0.5	5503.5
384.972	1.0	5504.5
385.027	1.0	5505.5
385.072	0.5	5506.0
385.116	1.0	5507.0
385.153	0.5	5507.5
385.195	1.0	5508.5
385.24	1.0	5509.5
385.284	0.5	5510.0
385.333	1.0	5511.0
385.39	1.0	5512.0
385.451	1.0	5513.0
385.499	1.0	5514.0
385.55	1.0	5515.0
385.601	1.0	5516.0
385.659	1.0	5517.0
385.698	0.5	5517.5
385.775	1.0	5518.5
385.846	1.0	5519.5
385.884	1.0	5520.5
385.924	1.0	5521.5
385.963	1.0	5522.5
386.055	1.0	5523.5
386.109	1.0	5524.5
386.181	1.0	5525.5
386.267	1.0	5526.5
386.328	0.5	5527.0
386.369	1.0	5528.0
386.422	0.5	5528.5
386.467	1.0	5529.5
386.509	1.0	5530.5
386.561	1.0	5531.5
386.625	1.0	5532.5
386.671	1.0	5533.5
386.726	1.0	5534.5
386.768	1.0	5535.5
386.822	1.0	5536.5
386.886	0.5	5537.0
386.926	1.0	5538.0
386.992	1.0	5539.0
387.039	0.5	5539.5
387.062	1.0	5540.5
387.097	1.0	5541.5
387.15	1.0	5542.5
387.2	1.0	5543.5
387.225	1.0	5544.5
387.26	1.0	5545.5
387.298	0.5	5546.0
387.365	1.0	5547.0
387.452	1.0	5548.0
387.518	1.0	5549.0
387.565	1.0	5550.0
387.613	1.0	5551.0
387.698	1.0	5552.0
387.761	1.0	5553.0
387.826	1.0	5554.0
387.893	1.0	5555.0
387.929	1.0	5556.0
387.977	1.0	5557.0
388.019	1.0	5558.0
388.056	1.0	5559.0
388.09	1.0	5560.0
388.122	1.0	5561.0
388.181	1.0	5562.0
388.236	1.0	5563.0
388.291	1.0	5564.0
388.35	1.0	5565.0
388.405	1.0	5566.0
388.438	1.0	5567.0
388.496	1.0	5568.0
388.552	0.5	5568.5
388.6	1.0	5569.5
388.628	1.0	5570.5
388.697	1.0	5571.5
388.738	1.0	5572.5
388.783	1.0	5573.5
388.832	1.0	5574.5
388.887	1.0	5575.5
388.942	1.0	5576.5
389.004	0.5	5577.0
389.028	1.0	5578.0
389.121	1.0	5579.0
389.176	1.0	5580.0
389.213	1.0	5581.0
389.286	1.0	5582.0
389.347	1.0	5583.0
389.433	1.0	5584.0
389.476	1.0	5585.0
389.546	1.0	5586.0
389.638	1.0	5587.0
389.709	1.0	5588.0
389.776	1.0	5589.0
389.854	1.0	5590.0
389.922	0.5	5590.5
389.948	1.0	5591.5
389.99	1.0	5592.5
390.042	1.0	5593.5
390.086	0.5	5594.0
390.112	1.0	5595.0
390.15	1.0	5596.0
390.203	1.0	5597.0
390.252	1.0	5598.0
390.306	1.0	5599.0
390.373	1.0	5600.0
390.4	1.0	5601.0
390.447	1.0	5602.0
390.522	1.0	5603.0
390.568	1.0	5604.0
390.622	0.5	5604.5
390.659	1.0	5605.5
390.7	1.0	5606.5
390.767	1.0	5607.5
390.803	1.0	5608.5
390.857	1.0	5609.5
390.883	1.0	5610.5
390.952	1.0	5611.5
390.995	1.0	5612.5
391.053	1.0	5613.5
391.103	1.0	5614.5
391.16	1.0	5615.5
391.211	1.0	5616.5
391.26	1.0	5617.5
391.328	1.0	5618.5
391.356	0.5	5619.0
391.382	1.0	5620.0
391.425	1.0	5621.0
391.51	1.0	5622.0
391.557	1.0	5623.0
391.599	1.0	5624.0
391.666	1.0	5625.0
391.694	1.0	5626.0
391.73	1.0	5627.0
391.804	1.0	5628.0
391.832	1.0	5629.0
391.905	1.0	5630.0
391.973	1.0	5631.0
392.012	1.0	5632.0
392.083	1.0	5633.0
392.113	1.0	5634.0
392.159	1.0	5635.0
392.233	1.0	5636.0
392.272	1.0	5637.0
392.334	1.0	5638.0
392.38	0.5	5638.5
392.408	1.0	5639.5
392.483	1.0	5640.5
392.517	1.0	5641.5
392.557	1.0	5642.5
392.623	1.0	5643.5
392.672	1.0	5644.5
392.739	1.0	5645.5
392.797	0.5	5646.0
392.82	1.0	5647.0
392.842	1.0	5648.0
392.871	0.5	5648.5
392.933	1.0	5649.5
392.972	1.0	5650.5
393.035	1.0	5651.5
393.087	1.0	5652.5
393.139	0.5	5653.0
393.171	1.0	5654.0
393.213	1.0	5655.0
393.253	1.0	5656.0
393.304	1.0	5657.0
393.348	1.0	5658.0
393.389	1.0	5659.0
393.488	1.0	5660.0
393.546	1.0	5661.0
393.586	1.0	5662.0
393.614	1.0	5663.0
393.723	1.0	5664.0
393.78	1.0	5665.0
393.834	1.0	5666.0
393.86	0.5	5666.5
393.906	1.0	5667.5
393.945	1.0	5668.5
394.003	1.0	5669.5
394.087	1.0	5670.5
394.152	1.0	5671.5
394.191	1.0	5672.5
394.222	1.0	5673.5
394.277	1.0	5674.5
394.317	1.0	5675.5
394.379	1.0	5676.5
394.45	1.0	5677.5
394.48	1.0	5678.5
394.542	1.0	5679.5
394.596	1.0	5680.5
394.642	1.0	5681.5
394.723	1.0	5682.5
394.797	1.0	5683.5
394.846	1.0	5684.5
394.925	1.0	5685.5
394.985	1.0	5686.5
395.022	1.0	5687.5
395.072	1.0	5688.5
395.133	0.5	5689.0
395.156	1.0	5690.0
395.196	1.0	5691.0
395.231	1.0	5692.0
395.284	1.0	5693.0
395.344	1.0	5694.0
395.411	1.0	5695.0
395.44	1.0	5696.0
395.48	1.0	5697.0
395.547	1.0	5698.0
395.592	1.0	5699.0
395.652	1.0	5700.0
395.72	1.0	5701.0
395.759	1.0	5702.0
395.83	1.0	5703.0
395.91	1.0	5704.0
395.971	1.0	5705.0
396.008	1.0	5706.0
396.06	1.0	5707.0
396.105	1.0	5708.0
396.144	1.0	5709.0
396.178	0.5	5709.5
396.212	1.0	5710.5
396.344	1.0	5711.5
396.391	0.5	5712.0
396.419	1.0	5713.0
396.471	1.0	5714.0
396.509	0.5	5714.5
396.581	1.0	5715.5
396.659	1.0	5716.5
396.763	1.0	5717.5
396.804	1.0	5718.5
396.869	1.0	5719.5
396.912	1.0	5720.5
396.989	1.0	5721.5
397.035	1.0	5722.5
397.091	1.0	5723.5
397.131	0.5	5724.0
397.184	1.0	5725.0
397.225	1.0	5726.0
397.27	1.0	5727.0
397.316	1.0	5728.0
397.355	1.0	5729.0
397.389	1.0	5730.0
397.476	1.0	5731.0
397.525	1.0	5732.0
397.566	1.0	5733.0
397.643	1.0	5734.0
397.709	1.0	5735.0
397.751	1.0	5736.0
397.796	1.0	5737.0
397.871	1.0	5738.0
397.915	1.0	5739.0
397.965	1.0	5740.0
398.022	1.0	5741.0
398.073	1.0	5742.0
398.146	1.0	5743.0
398.184	0.5	5743.5
398.206	1.0	5744.5
398.256	1.0	5745.5
398.312	1.0	5746.5
398.379	1.0	5747.5
398.415	1.0	5748.5
398.466	0.5	5749.0
398.499	1.0	5750.0
398.533	0.5	5750.5
398.555	1.0	5751.5
398.602	1.0	5752.5
398.677	1.0	5753.5
398.772	1.0	5754.5
398.846	1.0	5755.5
398.901	1.0	5756.5
398.926	1.0	5757.5
398.993	0.5	5758.0
399.028	1.0	5759.0
399.105	1.0	5760.0
399.17	1.0	5761.0
399.214	1.0	5762.0
399.243	1.0	5763.0
399.3	1.0	5764.0
399.344	1.0	5765.0
399.375	1.0	5766.0
399.461	1.0	5767.0
399.505	1.0	5768.0
399.543	0.5	5768.5
399.588	1.0	5769.5
399.649	1.0	5770.5
399.695	1.0	5771.5
399.726	1.0	5772.5
399.778	1.0	5773.5
399.817	1.0	5774.5
399.881	1.0	5775.5
399.943	1.0	5776.5
399.997	1.0	5777.5
400.06	1.0	5778.5
400.105	1.0	5779.5
400.16	1.0	5780.5
400.188	1.0	5781.5
400.233	1.0	5782.5
400.317	1.0	5783.5
400.375	1.0	5784.5
400.451	1.0	5785.5
400.498	1.0	5786.5
400.567	1.0	5787.5
400.64	1.0	5788.5
400.691	1.0	5789.5
400.754	1.0	5790.5
400.815	1.0	5791.5
400.867	1.0	5792.5
400.918	1.0	5793.5
400.96	1.0	5794.5
401.001	1.0	5795.5
401.036	1.0	5796.5
401.071	0.5	5797.0
401.104	1.0	5798.0
401.171	1.0	5799.0
401.227	1.0	5800.0
401.293	1.0	5801.0
401.36	1.0	5802.0
401.4	1.0	5803.0
401.437	1.0	5804.0
401.496	1.0	5805.0
401.551	1.0	5806.0
401.627	1.0	5807.0
401.673	1.0	5808.0
401.762	1.0	5809.0
401.851	1.0	5810.0
401.893	0.5	5810.5
401.922	1.0	5811.5
401.976	1.0	5812.5
402.075	1.0	5813.5
402.158	1.0	5814.5
402.234	1.0	5815.5
402.282	1.0	5816.5
402.329	1.0	5817.5
402.4	1.0	5818.5
402.456	1.0	5819.5
402.529	1.0	5820.5
402.606	1.0	5821.5
402.637	1.0	5822.5
402.707	1.0	5823.5
402.751	1.0	5824.5
402.787	1.0	5825.5
402.83	1.0	5826.5
402.88	1.0	5827.5
402.919	1.0	5828.5
402.948	1.0	5829.5
402.99	0.5	5830.0
403.034	1.0	5831.0
403.096	1.0	5832.0
403.135	1.0	5833.0
403.184	1.0	5834.0
403.242	1.0	5835.0
403.28	1.0	5836.0
403.327	1.0	5837.0
403.404	1.0	5838.0
403.495	1.0	5839.0
403.559	1.0	5840.0
403.599	1.0	5841.0
403.643	1.0	5842.0
403.716	1.0	5843.0
403.757	0.5	5843.5
403.792	1.0	5844.5
403.855	1.0	5845.5
403.932	1.0	5846.5
403.988	1.0	5847.5
404.019	1.0	5848.5
404.086	1.0	5849.5
404.133	1.0	5850.5
404.198	0.5	5851.0
404.226	1.0	5852.0
404.309	1.0	5853.0
404.369	1.0	5854.0
404.454	1.0	5855.0
404.518	1.0	5856.0
404.556	1.0	5857.0
404.621	1.0	5858.0
404.665	1.0	5859.0
404.694	0.5	5859.5
