Depth	Age
138.611	470.0
138.846	471.0
139.046	472.0
139.227	473.0
139.439	474.0
139.577	475.0
139.739	476.0
139.962	477.0
140.151	478.0
140.351	479.0
140.567	480.0
140.834	481.0
141.026	482.0
141.319	483.0
141.488	484.0
141.78	485.0
142.003	486.0
142.22	487.0
142.469	488.0
142.72	489.0
142.902	490.0
143.125	491.0
143.322	492.0
143.477	493.0
143.778	494.0
144.021	495.0
144.17	496.0
144.412	497.0
144.598	498.0
144.86	499.0
145.045	500.0
145.318	501.0
145.476	502.0
145.761	503.0
145.916	504.0
146.081	505.0
146.339	506.0
146.567	507.0
146.878	508.0
147.167	509.0
147.319	510.0
147.497	511.0
147.743	512.0
147.92	513.0
148.206	514.0
148.409	515.0
148.69	516.0
148.906	517.0
149.057	518.0
149.284	519.0
149.488	520.0
149.746	521.0
150.009	522.0
150.197	523.0
150.409	524.0
150.706	525.0
150.968	526.0
151.138	527.0
151.415	528.0
151.581	529.0
151.827	530.0
152.047	531.0
152.275	532.0
152.617	533.0
152.779	534.0
153.065	535.0
153.228	536.0
153.462	537.0
153.732	538.0
153.932	539.0
154.167	540.0
154.429	541.0
154.672	542.0
154.938	543.0
155.208	544.0
155.464	545.0
155.76	546.0
156.069	547.0
156.373	548.0
156.597	549.0
156.747	550.0
156.951	551.0
157.195	552.0
157.487	553.0
157.692	554.0
157.915	555.0
158.119	556.0
158.373	557.0
158.677	558.0
158.89	559.0
159.12	560.0
159.402	561.0
159.603	562.0
159.857	563.0
160.058	564.0
160.188	565.0
160.393	566.0
160.616	567.0
160.778	568.0
161.013	569.0
161.279	570.0
161.433	571.0
161.669	572.0
161.925	573.0
162.067	574.0
162.36	575.0
162.568	576.0
162.796	577.0
163.056	578.0
163.368	579.0
163.568	580.0
163.814	581.0
164.107	582.0
164.315	583.0
164.619	584.0
164.778	585.0
165.024	586.0
165.221	587.0
165.4	588.0
165.595	589.0
165.857	590.0
166.107	591.0
166.254	592.0
166.504	593.0
166.712	594.0
166.909	595.0
167.063	596.0
167.333	597.0
167.56	598.0
167.826	599.0
168.023	600.0
168.347	601.0
168.666	602.0
168.809	603.0
168.994	604.0
169.209	605.0
169.429	606.0
169.664	607.0
169.861	608.0
170.15	609.0
170.296	610.0
170.519	611.0
170.811	612.0
170.962	613.0
171.177	614.0
171.428	615.0
171.678	616.0
171.909	617.0
172.14	618.0
172.349	619.0
172.591	620.0
172.823	621.0
173.011	622.0
173.281	623.0
173.477	624.0
173.67	625.0
173.851	626.0
174.09	627.0
174.305	628.0
174.464	629.0
174.733	630.0
174.956	631.0
175.153	632.0
175.431	633.0
175.716	634.0
175.938	635.0
176.18	636.0
176.404	637.0
176.57	638.0
176.816	639.0
177.148	640.0
177.378	641.0
177.53	642.0
177.822	643.0
178.069	644.0
178.304	645.0
178.57	646.0
178.784	647.0
179.016	648.0
179.309	649.0
179.524	650.0
179.755	651.0
180.01	652.0
180.225	653.0
180.433	654.0
180.661	655.0
180.898	656.0
181.076	657.0
181.295	658.0
181.507	659.0
181.699	660.0
181.993	661.0
182.223	662.0
182.469	663.0
182.664	664.0
182.854	665.0
183.046	666.0
183.266	667.0
183.39	668.0
183.589	669.0
183.836	670.0
184.052	671.0
184.259	672.0
184.449	673.0
184.638	674.0
184.811	675.0
185.038	676.0
185.234	677.0
185.46	678.0
185.744	679.0
185.93	680.0
186.127	681.0
186.368	682.0
186.685	683.0
186.893	684.0
187.134	685.0
187.32	686.0
187.528	687.0
187.779	688.0
187.987	689.0
188.173	690.0
188.381	691.0
188.665	692.0
