Depth,S
1317.975,20.323
1317.985,17.408
1317.995,15.907
1318.005,15.159
1318.015,16.484
1318.025,18.873
1318.035,21.058
1318.045,19.869
1318.055,19.573
1318.065,20.96
1318.075,20.276
1318.085,16.713
1318.095,15.32
1318.105,14.429
1318.115,12.292
1318.125,10.624
1318.135,10.541
1318.145,10.395
1318.155,9.555
1318.165,8.894
1318.175,9.208
1318.185,10.367
1318.195,10.515
1318.205,11.124
1318.215,13.32
1318.225,14.391
1318.235,14.148
1318.245,13.754
1318.255,13.584
1318.265,13.488
1318.275,11.761
1318.285,11.909
1318.295,12.4
1318.305,12.508
1318.315,12.495
1318.325,14.994
1318.335,17.915
1318.345,18.928
1318.355,18.975
1318.365,19.076
1318.375,19.279
1318.385,19.295
1318.395,16.925
1318.405,15.851
1318.415,15.753
1318.425,13.941
1318.435,13.876
1318.445,14.368
1318.455,15.01
1318.465,14.1
1318.475,13.608
1318.485,12.942
1318.495,12.147
1318.505,12.407
1318.515,14.351
1318.525,15.853
1318.535,15.493
1318.545,16.151
1318.555,17.709
1318.565,17.961
1318.575,15.717
1318.585,14.002
1318.595,13.884
1318.605,12.972
1318.615,11.739
1318.625,12.617
1318.635,13.738
1318.645,13.888
1318.655,13.767
1318.665,15.16
1318.675,16.03
1318.685,15.867
1318.695,14.985
1318.705,14.365
1318.715,14.105
1318.725,12.719
1318.735,11.648
1318.745,12.279
1318.755,12.836
1318.765,12.786
1318.775,12.39
1318.785,13.357
1318.795,14.91
1318.805,16.266
1318.815,17.405
1318.825,17.942
1318.835,17.897
1318.845,17.298
1318.855,16.906
1318.865,15.591
1318.875,12.604
1318.885,10.838
1318.895,11.938
1318.905,13.788
1318.915,14.917
1318.925,15.403
1318.935,15.686
1318.945,15.884
1318.955,15.456
1318.965,14.826
1318.975,14.795
1318.985,15.016
1318.995,14.595
1319.005,15.43
1319.015,18.266
1319.025,19.53
1319.035,19.064
1319.045,19.133
1319.055,20.102
1319.065,19.634
1319.075,16.475
1319.085,15.206
1319.095,15.462
1319.105,13.54
1319.115,12.834
1319.125,14.314
1319.135,15.437
1319.145,16.93
1319.165,19.878
1319.175,22.127
1319.185,20.943
1319.195,18.122
1319.205,16.009
1319.215,14.501
1319.225,13.404
1319.235,12.446
1319.245,11.63
1319.255,10.979
1319.265,10.431
1319.275,10.288
1319.285,11.232
1319.295,12.252
1319.305,12.787
1319.315,13.545
1319.325,14.302
1319.335,13.095
1319.345,10.727
1319.355,9.95
1319.365,9.102
1319.375,8.08
1319.385,7.687
1319.395,8.476
1319.405,10.457
1319.415,11.885
1319.425,13.125
1319.435,15.191
1319.445,17.365
1319.455,18.048
1319.465,17.178
1319.475,17.212
1319.485,17.384
1319.495,15.903
1319.505,14.537
1319.515,14.485
1319.525,14.57
1319.535,13.052
1319.545,10.618
1319.555,10.295
1319.565,10.348
1319.575,8.584
1319.585,8.483
1319.595,8.914
1319.605,7.958
1319.615,6.791
1319.625,6.588
1319.635,7.332
1319.645,8.157
1319.655,8.421
1319.665,9.335
1319.675,10.768
1319.685,11.492
1319.695,11.262
1319.705,11.266
1319.715,11.372
1319.725,9.968
1319.735,9.755
1319.745,10.099
1319.755,9.987
1319.765,9.596
1319.775,9.997
1319.785,11.743
1319.795,12.686
1319.805,12.871
1319.815,13.084
1319.825,13.559
1319.835,12.835
1319.845,11.391
1319.855,11.681
1319.865,12.099
1319.875,10.962
1319.885,10.508
1319.895,10.216
1319.905,10.209
1319.915,9.56
1319.925,8.975
1319.935,10.405
1319.945,12.215
1319.955,11.877
1319.965,11.806
1319.975,12.32
1319.985,13.219
1319.995,11.961
1320.005,11.107
1320.015,11.567
1320.025,11.506
1320.035,10.266
1320.045,10.499
1320.055,10.999
1320.065,10.492
1320.075,10.615
1320.085,12.088
1320.095,14.13
1320.105,14.763
1320.115,14.714
1320.125,15.157
1320.135,14.82
1320.145,12.761
1320.155,10.502
1320.165,9.697
1320.175,9.684
1320.185,9.127
1320.195,8.657
1320.205,9.045
1320.215,9.882
1320.225,10.406
1320.235,11.477
1320.245,13.027
1320.255,13.962
1320.265,13.162
1320.275,12.233
1320.285,12.621
1320.295,12.89
1320.305,11.87
1320.315,11.112
1320.325,10.605
1320.335,10.343
1320.345,10.706
1320.355,11.532
1320.365,13.125
1320.375,13.262
1320.385,13.153
1320.395,12.2
1320.405,12.074
1320.415,11.075
1320.425,10.438
1320.445,10.356
1320.455,10.093
1320.465,9.96
1320.475,10.08
1320.485,10.047
1320.495,10.468
1320.505,12.163
1320.515,13.549
1320.525,15.295
1320.535,17.931
1320.545,20.704
1320.555,21.581
1320.565,21.32
1320.575,22.12
1320.585,21.64
1320.595,20.612
1320.605,19.97
1320.615,20.034
1320.625,18.437
1320.635,15.898
1320.645,14.011
1320.655,12.238
1320.665,9.219
1320.675,6.865
1320.685,10.088
1320.695,15.383
1320.705,16.899
1320.715,15.333
1320.725,13.668
1320.735,12.62
1320.745,11.345
1320.755,10.231
1320.765,9.922
1320.775,10.561
1320.785,11.739
1320.795,12.071
1320.805,13.438
1320.815,14.171
1320.825,13.809
1320.835,14.032
1320.845,15.994
1320.855,17.368
1320.865,16.341
1320.875,14.436
1320.885,13.8
1320.895,13.735
1320.905,12.98
1320.915,13.15
1320.925,13.75
1320.935,14.64
1320.945,15.589
1320.955,17.078
1320.965,19.819
1320.975,21.73
1320.985,21.643
1320.995,22.125
1321.005,22.988
1321.015,20.241
1321.025,17.605
1321.035,15.854
1321.045,15.275
1321.055,15.021
1321.065,14.275
1321.075,14.213
1321.085,14.238
1321.095,13.025
1321.105,12.572
1321.115,13.493
1321.125,13.923
1321.135,13.357
1321.145,13.45
1321.155,13.561
1321.165,13.427
1321.175,13.398
1321.185,13.501
1321.195,12.764
1321.205,11.851
1321.215,11.2
1321.225,11.949
1321.235,12.974
1321.245,13.231
1321.255,12.924
1321.265,13.254
1321.275,14.567
1321.285,15.456
1321.295,15.723
1321.305,16.316
1321.315,16.607
1321.325,14.641
1321.335,12.824
1321.345,12.146
1321.355,10.37
1321.365,9.044
1321.375,9.157
1321.385,10.572
1321.395,12.093
1321.405,13.901
1321.415,15.429
1321.425,16.583
1321.435,16.909
1321.445,16.281
1321.455,14.926
1321.465,13.52
1321.475,13.951
1321.485,12.869
1321.495,11.066
1321.505,9.916
1321.515,9.551
1321.525,9.779
1321.535,9.456
1321.545,8.862
1321.555,8.054
1321.565,8.105
1321.575,8.998
1321.585,10.322
1321.595,12.066
1321.605,14.16
1321.615,16.37
1321.625,17.268
1321.635,17.027
1321.645,14.931
1321.655,12.636
1321.665,11.184
1321.675,9.679
1321.685,9.974
1321.695,11.087
1321.705,11.084
1321.715,11.255
1321.725,13.137
1321.735,16.11
1321.745,17.099
1321.755,17.58
1321.765,18.409
1321.775,18.36
1321.785,17.194
1321.795,15.906
1321.805,14.299
1321.815,12.8
1321.825,11.538
1321.835,11.156
1321.845,11.26
1321.855,11.472
1321.865,11.579
1321.875,11.535
1321.885,11.934
1321.895,12.111
1321.905,10.242
1321.925,8.821
1321.935,8.396
1321.945,8.082
1321.955,7.641
1321.965,7.491
1321.975,8.354
1321.985,9.807
1321.995,11.368
1322.005,12.717
1322.015,13.501
1322.025,15.541
1322.035,16.328
1322.045,15.455
1322.055,14.948
1322.065,15.331
1322.075,14.71
1322.085,14.108
1322.095,13.861
1322.105,12.81
1322.115,11.465
1322.125,10.767
1322.135,10.888
1322.145,10.746
1322.155,10.078
1322.165,10.152
1322.175,11.502
1322.185,12.657
1322.195,13.42
1322.205,14.402
1322.215,15.594
1322.225,15.679
1322.235,14.036
1322.245,12.611
1322.255,11.629
1322.265,11.052
1322.275,10.011
1322.285,9.487
1322.295,9.646
1322.305,10.309
1322.315,10.32
1322.325,10.364
1322.335,11.55
1322.345,13.226
1322.355,13.779
1322.365,14.718
1322.375,15.026
1322.385,14.972
1322.395,14.423
1322.405,13.695
1322.415,13.535
1322.425,13.611
1322.435,13.511
1322.445,14.355
1322.455,15.471
1322.465,16.605
1322.475,17.478
1322.485,17.622
1322.495,19.405
1322.505,20.168
1322.515,18.548
1322.525,16.923
1322.535,17.204
1322.545,16.223
1322.555,14.863
1322.565,14.353
1322.575,14.018
1322.585,13.682
1322.595,12.562
1322.605,12.888
1322.615,15.195
1322.625,17.363
1322.635,17.974
1322.645,18.398
1322.655,18.715
1322.665,18.105
1322.675,16.606
1322.715,15.494
1322.725,15.205
1322.735,13.751
1322.745,11.899
1322.755,10.735
1322.765,10.413
1322.775,10.729
1322.785,10.687
1322.795,11.262
1322.805,13.04
1322.815,14.52
1322.825,15.049
1322.835,15.997
1322.845,16.841
1322.855,16.164
1322.865,14.069
1322.875,12.134
1322.885,11.504
1322.895,10.833
1322.905,9.361
1322.915,8.786
1322.925,9.643
1322.935,10.661
1322.945,10.764
1322.955,11.186
1322.965,11.874
1322.975,12.507
1322.985,13.456
1322.995,14.604
1323.005,15.831
1323.015,17.101
1323.025,17.807
1323.035,18.503
1323.045,17.782
1323.055,15.611
1323.065,13.503
1323.075,13.057
1323.085,13.775
1323.095,14.418
1323.105,14.81
1323.155,14.696
1323.165,16.319
1323.175,18.704
1323.185,18.574
1323.195,15.692
1323.205,13.679
1323.215,13.72
1323.225,13.086
1323.235,10.9
1323.245,10.057
1323.255,10.181
1323.265,10.324
1323.275,10.379
1323.285,10.885
1323.295,12.185
1323.305,13.892
1323.315,14.602
1323.325,14.613
1323.345,14.728
1323.355,14.241
1323.365,12.156
1323.375,10.606
1323.385,9.825
1323.395,9.331
1323.405,8.719
1323.415,8.739
1323.425,9.267
1323.435,10.327
1323.445,10.914
1323.455,10.957
1323.465,11.185
1323.475,11.975
1323.485,12.152
1323.495,11.861
1323.505,11.423
1323.515,11.42
1323.525,11.354
1323.535,10.826
1323.545,10.153
1323.555,10.298
1323.565,11.109
1323.575,11.47
1323.585,10.95
1323.595,10.627
1323.605,11.089
1323.615,11.686
1323.625,12.474
1323.635,13.04
1323.645,14.421
1323.655,16.311
1323.665,17.935
1323.675,19.666
1323.685,21.331
1323.695,20.663
1323.705,20.153
1323.715,19.749
1323.725,21.855
1323.735,24.956
1323.745,26.972
1323.755,28.543
1323.765,31.907
1323.775,34.998
1323.785,35.774
1323.795,35.157
1323.805,33.884
1323.815,32.713
1323.825,29.722
1323.835,24.42
1323.845,20.571
1323.855,17.56
1323.865,13.704
1323.875,10.878
1323.885,10.052
1323.895,10.627
1323.905,11.116
1323.915,10.52
1323.925,11.314
1323.935,13.6
1323.945,15.784
1323.955,16.245
1323.965,15.522
1323.975,15.116
1323.985,14.95
1323.995,14.137
1324.005,12.849
1324.015,12.825
1324.025,14.117
1324.035,13.88
1324.045,13.383
1324.055,13.692
1324.065,13.772
1324.075,12.94
1324.085,13.012
1324.095,14.349
1324.105,16.127
1324.115,15.91
1324.125,15.099
1324.135,15.914
1324.145,17.583
1324.155,18.612
1324.165,18.337
1324.175,17.507
1324.185,16.887
1324.195,16.123
1324.205,15.316
1324.215,14.143
1324.225,13.79
1324.235,13.802
1324.245,12.871
1324.255,11.988
1324.265,11.264
1324.275,11.277
1324.285,10.911
1324.295,11.068
1324.305,12.602
1324.315,14.574
1324.325,15.046
1324.335,15.697
1324.345,16.206
1324.355,15.884
1324.365,15.209
1324.375,15.719
1324.385,17.073
1324.395,18.138
1324.405,17.872
1324.415,17.329
1324.425,16.569
1324.435,15.655
1324.445,14.213
1324.455,12.879
1324.465,12.691
1324.475,12.73
1324.485,13.414
1324.495,14.662
1324.505,16.478
1324.515,18.365
1324.525,19.538
1324.535,19.046
1324.545,18.146
1324.555,17.41
1324.565,16.556
1324.575,13.946
1324.585,13.068
1324.595,13.427
1324.605,13.996
1324.615,14.094
1324.625,15.293
1324.635,16.679
1325.645,16.89
1325.655,16.685
1325.665,14.782
1325.675,12.643
1325.685,11.412
1325.695,11.334
1325.705,11.03
1325.715,11.178
1325.735,11.078
1325.745,11.617
1325.755,12.036
1325.765,12.665
1325.775,13.481
1325.785,14.585
1325.795,14.554
1325.805,12.99
1325.815,12.394
1325.825,12.463
1325.835,12.481
1325.845,12.284
1325.855,13.275
1325.865,15.199
1325.875,16.914
1325.885,17.778
1325.895,17.759
1325.905,17.236
1325.915,17.193
1325.925,16.24
1325.935,13.09
1325.945,10.95
1325.955,10.24
1325.965,9.549
1325.975,8.79
1325.985,8.266
1325.995,8.709
1326.005,9.19
1326.015,9.821
1326.025,10.202
1326.035,10.944
1326.045,12.11
1326.055,13.276
1326.065,13.109
1326.075,13.293
1326.085,13.742
1326.095,13.368
1326.105,11.501
1326.115,10.838
1326.125,10.697
1326.135,10.464
1326.145,9.765
1326.155,9.476
1326.165,9.908
1326.175,10.715
1326.185,11.047
1326.195,12.479
1326.205,14.59
1326.215,15.982
1326.225,17.062
1326.235,16.825
1326.245,17.012
1326.255,17.095
1326.265,16.959
1326.275,16.313
1326.285,14.701
1326.295,13.544
1326.305,12.771
1326.315,10.783
1326.325,9.709
1326.335,9.73
1326.345,10.54
1326.355,10.723
1326.365,11.752
1326.375,13.777
1326.385,15.659
1326.395,16.422
1326.405,16.939
1326.415,17.495
1326.425,18.53
1326.435,18.248
1326.445,16.712
1326.455,16.358
1326.465,16.258
1326.475,15.734
1326.485,13.868
1326.495,12.116
1326.505,11.283
1326.515,11.51
1326.525,11.356
1326.535,11.806
1326.545,13.06
1326.555,15.019
1326.565,17.083
1326.575,18.812
1326.585,20.265
1326.595,21.155
1326.605,20.224
1326.615,17.315
1326.625,14.598
1326.635,9.975
1326.645,7.827
1326.655,9.492
1326.665,10.341
1326.675,10.608
1326.685,12.244
1326.695,14.91
1326.705,16.164
1326.715,17.781
1326.725,19.815
1326.735,20.608
1326.745,18.492
1326.755,18.684
1326.765,19.044
1326.775,17.858
1326.785,15.464
1326.795,13.992
1326.805,13.094
1326.815,11.527
1326.825,10.401
1326.835,10.466
1326.845,10.676
1326.855,10.487
1326.865,10.415
1326.875,10.992
1326.885,12.206
1326.895,13.726
1326.905,14.818
1326.915,15.078
1326.925,15.127
1326.935,15.894
1326.945,16.014
1326.955,15.414
1326.965,14.981
1326.975,15.282
1326.985,14.945
1326.995,13.584
1327.005,12.603
1327.015,13.405
1327.025,13.696
1327.035,13.198
1327.045,13.928
1327.055,15.313
1327.065,14.546
1327.075,13.999
1327.085,14.349
1327.095,13.463
1327.105,11.211
1327.115,9.708
1327.125,9.555
1327.135,9.404
1327.145,8.832
1327.155,8.589
1327.165,8.634
1327.175,8.993
1327.185,9.187
1327.195,10.34
1327.205,11.305
1327.215,11.656
1327.225,11.978
1327.235,12.649
1327.245,13.319
1327.255,13.258
1327.265,12.865
1327.275,12.326
1327.285,11.728
1327.295,10.753
1327.305,10.119
1327.315,10.541
1327.325,10.473
1327.335,10.183
1327.345,11.233
1327.355,12.969
1327.365,14.494
1327.375,14.889
1327.385,15.478
1327.395,16.519
1327.405,15.875
1327.415,13.812
1327.425,13.043
1327.435,12.965
1327.445,12.2
1327.455,12.732
1327.465,14.653
1327.475,16.031
1327.485,15.852
1327.495,16.386
1327.505,17.772
1327.515,17.071
1327.525,15.064
1327.535,14.455
1327.545,13.987
1327.555,11.748
1327.565,10.647
1327.575,10.217
1327.585,8.884
1327.595,7.452
1327.605,7.031
1327.615,7.662
1327.625,7.805
1327.635,7.237
1327.645,7.919
1327.655,9.797
1327.665,10.872
1327.675,10.941
1327.685,11.496
1327.695,12.649
1327.705,12.849
1327.715,12.134
1327.725,12.072
1327.735,12.447
1327.745,12.364
1327.755,12.529
1327.765,13.986
1327.775,15.499
1327.785,17.353
1327.795,17.388
1327.805,19.025
1327.815,21.63
1327.825,21.838
1327.835,19.887
1327.845,17.735
1327.855,17.117
1327.865,15.294
1327.875,11.999
1327.885,10.157
1327.895,10.032
1327.905,11.166
1327.915,12.517
1327.925,13.279
1327.935,14.821
1327.945,16.706
1327.955,16.892
1327.965,16.21
1327.975,16.856
1327.985,17.517
1327.995,16.316
1328.005,14.175
1328.015,12.982
1328.025,11.799
1328.035,10.293
1328.045,8.813
1328.055,8.231
1328.065,8.265
1328.075,8.125
1328.085,7.862
1328.095,8.606
1328.105,9.598
1328.115,9.992
1328.125,10.178
1328.135,10.991
1328.145,11.857
1328.155,12.276
1328.165,11.735
1328.175,10.96
1328.185,10.6
1328.195,10.209
1328.205,10.016
1328.215,11.192
1328.235,13.056
1328.245,14.451
1328.255,15.133
1328.265,14.861
1328.275,14.164
1328.285,12.572
1328.295,12.478
1328.305,12.958
1328.315,12.424
1328.325,10.856
1328.335,10.48
1328.345,11.396
1328.355,11.834
1328.365,11.691
1328.375,12.841
1328.385,14.861
1328.395,15.165
1328.405,13.664
1328.415,13.649
1328.425,13.169
1328.435,12.812
1328.445,12.005
1328.455,12.264
1328.465,12.907
1328.475,13.184
1328.485,12.916
1328.495,13.187
1328.505,13.493
1328.515,13.501
1328.525,13.679
1328.535,14.553
1328.545,17.158
1328.555,20.519
1328.565,21.107
1328.575,20.992
1328.585,22.544
1328.595,23.546
1328.605,21.091
1328.615,16.956
1328.625,15.357
1328.635,13.937
1328.645,12.904
1328.655,11.645
1328.665,11.041
1328.675,10.67
1328.685,10.775
1328.695,10.28
1328.705,10.551
1328.715,11.671
1328.725,12.214
1328.735,12.822
1328.745,12.884
1328.755,13.861
1328.765,14.744
1328.775,14.354
1328.785,13.616
1328.795,13.047
1328.805,12.529
1328.815,11.752
1328.825,10.84
1328.835,10.928
1328.845,11.302
1328.855,10.939
1328.865,10.412
1328.875,11.053
1328.885,12.163
1328.895,12.795
1328.905,12.998
1328.915,13.077
1328.925,13.348
1328.935,13.317
1328.945,12.06
1328.955,10.713
1328.965,10.236
1328.975,10.227
1328.985,9.521
1328.995,8.651
1329.005,8.797
1329.015,9.358
1329.025,10.128
1329.035,10.696
1329.045,12.755
1329.055,15.574
1329.065,16.277
1329.075,14.697
1329.085,13.19
1329.095,12.831
1329.105,13.184
1329.115,12.905
1329.125,12.305
1329.135,12.588
1329.145,12.854
1329.155,12.785
1329.165,12.448
1329.175,12.294
1329.185,12.884
1329.195,13.392
1329.205,13.009
1329.215,13.237
1329.225,14.725
1329.235,15.215
1329.245,15.587
1329.255,15.346
1329.265,15.957
1329.275,15.948
1329.285,13.896
1329.295,11.867
1329.305,12.568
1329.315,13.344
1329.325,12.597
1329.335,12.028
1329.345,12.099
1329.355,12.914
1329.365,13.352
1329.375,12.265
1329.385,12.671
1329.395,13.136
1329.405,13.167
1329.415,11.539
1329.425,10.177
1329.435,10.071
1329.445,10.144
1329.455,9.912
1329.465,9.814
1329.475,10.776
1329.485,11.93
1329.495,11.688
1329.505,11.418
1329.515,11.605
1329.525,12.171
1329.535,13.047
1329.545,12.94
1329.555,13.227
1329.565,13.749
1329.575,13.103
1329.585,10.594
1329.595,8.932
1329.605,9.132
1329.615,9.163
1329.625,8.999
1329.645,8.894
1329.655,8.842
1329.665,10.011
1329.675,11.619
1329.685,12.5
1329.695,12.371
1329.705,13.625
1329.715,14.98
1329.725,15.009
1329.735,13.521
1329.745,12.615
1329.755,12.389
1329.765,11.688
1329.775,10.051
1329.785,9.462
1329.795,9.84
1329.805,10.746
1329.815,10.523
1329.825,10.852
1329.835,12.358
1329.845,13.68
1329.855,13.661
1329.865,13.792
1329.875,14.61
1329.885,15.263
1329.895,14.932
1329.905,14.008
1329.915,13.754
1329.925,13.644
1329.935,12.501
1329.945,11.409
1329.955,11.862
1329.965,13.44
1329.975,13.86
1329.985,13.363
1329.995,14.604
1330.005,16.131
1330.015,16.086
1330.025,15.253
1330.035,14.447
1330.045,13.772
1330.055,12.942
1330.065,11.124
1330.075,9.797
1330.085,9.077
1330.095,9.032
1330.105,9.063
1330.115,9.406
1330.125,10.214
1330.135,10.9
1330.145,10.885
1330.155,11.048
1330.165,11.794
1330.175,11.902
1330.185,11.507
1330.195,10.603
1330.205,10.695
1330.215,10.93
1330.225,10.41
1330.235,9.104
1330.245,8.688
1330.255,8.323
1330.265,8.119
1330.275,7.665
1330.285,8.485
1330.295,9.257
1330.305,9.958
1330.315,10.232
1330.325,11.289
1330.335,12.06
1330.345,11.815
1330.355,10.875
1330.365,10.373
1330.375,9.791
1330.385,9.019
1330.395,8.353
1330.405,8.068
1330.415,8.83
1330.425,10.058
1330.435,10.68
1330.445,11.695
1330.455,12.805
1330.465,13.916
1330.475,13.601
1330.485,11.754
1330.495,11.318
1330.505,11.203
1330.515,10.271
1330.525,10.124
1330.535,10.34
1330.545,10.314
1330.555,9.943
1330.565,10.005
1330.575,11.056
1330.585,12.309
1330.595,12.574
1330.605,12.862
1330.615,14.973
1330.625,16.62
1330.635,15.733
1330.645,15.181
1330.655,15.529
1330.665,16.402
1330.675,16.13
1330.685,14.795
1330.695,13.899
1330.705,13.721
1330.715,13.424
1330.725,12.322
1330.735,13.033
1330.745,15.168
1330.755,15.549
1330.765,14.758
1330.775,14.147
1330.785,14.487
1330.795,14.429
1330.805,11.824
1330.815,10.891
1330.825,10.892
1330.835,10.636
1330.845,9.723
1330.855,9.726
1330.865,10.44
1330.875,11.568
1330.885,11.912
1330.895,13.746
1330.905,16.278
1330.915,17.934
1330.925,17.816
1330.935,17.125
1330.945,17.01
1330.955,15.459
1330.965,12.734
1330.975,11.68
1330.985,11.672
1330.995,11.368
1331.005,11.038
1331.015,11.882
1331.025,12.68
1331.035,14.291
1331.045,14.877
1331.055,16.6
1331.065,17.948
1331.075,17.661
1331.085,15.835
1331.095,15.869
1331.105,16.33
1331.115,15.681
1331.125,14.722
1331.135,15.054
1331.145,16.07
1331.155,16.381
1331.165,16.489
1331.175,18.429
1331.185,20.868
1331.195,20.256
1331.205,18.531
1331.215,18.917
1331.225,18.382
1331.235,17.654
1331.245,15.999
1331.255,15.442
1331.265,16.042
1331.275,16.178
1331.285,14.949
1331.295,14.752
1331.305,15.914
1331.315,16.484
1331.325,16.462
1331.335,17.726
1331.345,20.759
1331.355,23.02
1331.365,24.098
1331.375,26.039
1331.385,28.727
1331.395,30.52
1331.405,28.967
1331.415,26.487
1331.425,25.34
1331.435,22.272
1331.445,18.308
1331.455,18.685
1331.465,19.967
1331.475,19.163
1331.485,17.054
1331.495,17.591
1331.505,18.036
1331.515,18.319
1331.525,17.944
1331.535,18.651
1331.545,19.701
1331.555,19.361
1331.565,17.577
1331.575,15.839
1331.585,14.79
1331.595,14.097
1331.605,12.431
1331.615,12.077
1331.625,12.537
1331.635,12.427
1331.645,12.233
1331.655,13.396
1331.665,14.795
1331.675,15.279
1331.685,16.727
1331.695,19.908
1331.705,21.681
1331.715,22.391
1331.725,22.424
1331.735,22.502
1331.745,22.087
1331.755,20.019
1331.765,18.876
1331.775,18.671
1331.785,17.914
1331.795,15.781
1331.805,14.632
1331.815,13.419
1331.825,11.814
1331.835,11.254
1331.845,12.002
1331.855,12.818
1331.865,12.508
1331.875,13.209
1331.885,14.671
1331.895,16.142
1331.905,17.362
1331.915,19.722
1331.925,22.638
1331.935,22.527
1331.945,22.02
1331.955,22.821
1331.965,20.289
1331.975,17.566
1331.985,18.279
1331.995,21.345
1332.005,24.081
1332.015,24.789
1332.025,28.321
1332.035,31.018
1332.045,28.372
1332.055,24.407
1332.065,22.827
1332.075,20.853
1332.085,16.853
1332.095,15.046
1332.105,15.101
1332.115,14.335
1332.125,13.1
1332.135,12.758
1332.145,13.206
1332.155,14.084
1332.165,14.075
1332.175,15.928
1332.185,19.398
