Depth_m,nh4
185.536,0.212
185.547,0.317
185.558,0.421
185.569,0.524
185.58,0.627
185.591,0.729
185.602,0.933
185.613,1.24
185.624,1.444
185.635,1.547
185.646,1.446
185.657,1.448
185.668,1.246
185.679,0.942
185.689,0.535
185.7,0.129
185.777,0.118
185.788,0.319
185.799,0.419
185.81,0.418
185.821,0.213
186.007,0.002
186.018,0.207
186.029,0.413
186.04,0.313
186.05,0.214
186.061,0.012
186.379,0.204
186.39,0.712
186.401,1.425
186.412,2.24
186.422,3.055
186.433,3.972
186.444,4.788
186.455,5.299
186.466,5.605
186.477,5.605
186.488,5.093
186.499,4.275
186.51,3.151
186.521,1.72
186.532,0.493
186.663,0.073
186.674,0.173
186.685,0.376
186.696,0.58
186.707,0.783
186.718,0.988
186.729,0.99
186.74,0.686
186.751,0.28
186.86,0.206
186.871,0.514
186.882,0.72
186.893,1.029
186.904,1.132
186.915,1.031
186.926,0.929
186.937,0.724
186.948,0.518
186.959,0.311
186.97,0.003
187.123,0.112
187.134,0.315
187.145,0.416
187.155,0.415
187.166,0.21
187.265,0.029
187.276,0.137
187.287,0.142
187.298,0.352
187.309,0.458
187.32,0.666
187.331,0.77
187.341,0.77
187.352,0.667
187.363,0.361
187.374,0.158
187.79,0.0
187.801,0.209
187.812,0.418
187.823,0.525
187.834,0.429
187.845,0.434
187.856,0.338
187.867,0.14
187.943,0.149
187.954,0.454
187.965,0.861
187.976,1.269
187.987,1.78
187.998,2.088
188.009,2.396
188.02,2.603
188.031,2.81
188.042,2.915
188.053,2.816
188.064,2.205
188.075,1.492
188.085,0.677
188.096,0.067
188.425,0.004
188.436,0.108
188.447,0.212
188.457,0.418
188.468,0.624
188.479,0.933
188.49,1.14
188.501,1.347
188.512,1.35
188.523,1.25
188.534,0.945
188.545,0.538
188.556,0.233
188.895,0.043
188.906,0.247
188.917,0.349
188.928,0.45
188.939,0.551
188.95,0.651
188.961,0.649
188.972,0.543
189.103,0.116
189.114,0.319
189.125,0.524
189.136,0.729
189.147,0.833
189.158,0.937
189.169,1.144
189.18,1.249
189.19,1.254
189.201,1.055
189.212,0.756
189.223,0.254
189.355,0.036
189.366,0.24
189.377,0.445
189.387,0.548
189.398,0.651
189.409,0.958
189.42,1.062
189.431,1.165
189.442,1.268
189.453,1.166
189.464,0.962
189.475,0.859
189.486,0.655
189.497,0.349
189.694,0.079
189.705,0.289
189.716,0.498
189.727,0.604
189.738,0.608
189.749,0.509
189.759,0.204
189.847,0.302
189.858,0.608
189.869,0.812
189.88,0.814
189.891,0.816
189.902,0.717
189.913,0.516
189.924,0.52
189.934,0.422
189.945,0.426
189.956,0.328
189.967,0.228
189.978,0.127
189.989,0.026
190.099,0.123
190.11,0.325
190.12,0.528
190.131,0.732
190.142,0.834
190.153,0.733
190.164,0.531
190.175,0.227
190.263,0.115
190.274,0.316
190.285,0.313
190.296,0.413
190.306,0.513
190.317,0.409
190.328,0.408
190.339,0.407
190.35,0.305
190.361,0.203
190.514,0.194
190.525,0.396
190.536,0.496
190.547,0.596
190.558,0.594
190.569,0.491
190.58,0.287
190.7,0.213
190.711,0.418
190.722,0.623
190.733,0.623
190.744,0.622
190.755,0.622
190.766,0.622
190.777,0.418
190.788,0.214
190.799,0.011
190.985,0.061
190.996,0.164
191.007,0.369
191.018,0.472
191.029,0.472
191.04,0.472
191.051,0.471
191.061,0.47
191.072,0.571
191.083,0.673
191.094,0.774
191.105,0.876
191.116,0.877
191.127,0.877
191.138,0.776
191.149,0.572
191.16,0.369
191.171,0.267
191.182,0.164
191.193,0.266
191.204,0.469
191.215,0.468
191.226,0.364
191.237,0.158
191.357,0.17
191.368,0.274
191.379,0.479
191.39,0.58
191.401,0.578
191.412,0.574
191.422,0.468
191.433,0.259
191.444,0.152
191.455,0.046
191.674,0.106
191.685,0.308
191.696,0.51
191.707,0.508
191.718,0.608
191.729,0.607
191.74,0.709
191.751,0.812
191.762,0.915
191.773,0.917
191.784,0.817
191.794,0.51
191.805,0.202
192.199,0.008
192.21,0.314
192.221,0.62
192.232,0.927
192.243,0.926
192.254,0.822
192.265,0.512
192.276,0.303
192.287,0.094
192.298,0.088
192.56,0.026
192.571,0.226
192.582,0.427
192.593,0.424
192.604,0.319
192.615,0.011
192.779,0.198
192.79,0.4
192.801,0.601
192.812,0.803
192.823,1.108
192.834,1.413
192.845,1.515
192.856,1.515
192.867,1.413
192.878,0.903
192.889,0.29
192.954,0.087
192.965,0.495
192.976,1.005
192.987,1.413
192.998,1.618
193.009,1.72
193.02,1.414
193.031,1.21
193.042,1.108
193.053,1.006
193.064,0.7
193.075,0.292
193.195,0.178
193.206,0.278
193.217,0.379
193.228,0.378
193.239,0.274
193.25,0.17
193.261,0.168
193.271,0.268
193.282,0.165
193.293,0.062
193.479,0.144
193.49,0.448
193.501,0.65
193.512,0.851
193.523,0.951
193.534,0.948
193.545,0.639
193.556,0.331
193.939,0.292
193.95,0.495
193.961,0.801
193.972,0.901
193.983,1.002
193.994,0.898
194.005,0.896
194.015,0.689
194.026,0.482
194.037,0.071
194.125,0.07
194.136,0.582
194.147,1.093
194.158,1.399
194.169,1.602
194.18,1.601
194.19,1.394
194.201,0.982
194.212,0.672
194.223,0.26
194.322,0.129
194.333,0.329
194.344,0.529
194.355,0.627
194.366,0.725
194.376,0.926
194.387,1.127
194.398,1.227
194.409,1.123
194.42,1.02
194.431,0.918
194.442,0.919
194.453,0.92
194.464,0.819
194.475,0.513
194.486,0.105
194.836,0.06
194.847,0.362
194.858,0.562
194.869,0.866
194.88,0.965
194.891,0.962
194.902,0.959
194.913,1.059
194.924,1.159
194.935,1.259
194.945,1.258
194.956,1.053
194.967,0.849
194.978,0.749
195.022,1.363
195.033,1.569
195.044,1.774
195.055,1.876
195.066,1.772
195.077,1.464
195.088,1.257
195.099,1.151
195.11,1.148
195.12,1.143
195.131,1.036
195.142,0.826
195.153,0.616
195.164,0.303
195.252,0.264
195.263,0.672
195.274,0.976
195.285,1.178
195.296,1.278
195.306,1.275
195.317,1.17
195.328,1.065
195.339,0.96
195.35,0.958
195.361,0.854
195.372,0.751
195.383,0.648
195.394,0.545
195.405,0.441
195.416,0.337
195.427,0.13
195.438,0.127
195.449,0.123
195.46,0.12
195.471,0.217
195.482,0.417
195.492,0.616
195.503,0.712
195.514,0.809
195.525,0.804
195.536,0.8
195.547,0.694
195.558,0.588
195.569,0.482
195.58,0.274
195.591,0.067
196.007,0.026
196.018,0.331
196.029,0.534
196.04,0.633
196.05,0.529
196.061,0.424
196.072,0.217
196.083,0.214
196.094,0.11
196.105,0.107
196.226,0.192
196.236,0.6
196.247,0.904
196.258,1.311
196.269,1.412
196.28,1.411
196.291,1.103
196.302,0.796
196.313,0.489
196.324,0.182
196.412,0.162
196.422,0.363
196.433,0.462
196.444,0.357
196.455,0.15
196.466,0.045
196.696,0.11
196.707,0.313
196.718,0.416
196.729,0.417
196.74,0.317
196.751,0.218
196.762,0.016
196.937,0.198
196.948,0.403
196.959,0.61
196.97,0.816
196.98,0.818
196.991,0.615
197.002,0.411
197.013,0.105
197.024,0.003
197.057,0.004
197.068,0.107
197.079,0.209
197.09,0.312
197.101,0.416
197.112,0.417
197.123,0.315
197.134,0.214
197.145,0.11
197.155,0.006
197.538,0.298
197.549,0.501
197.56,0.806
197.571,1.008
197.582,1.21
197.593,1.207
197.604,1.205
197.615,0.999
197.626,0.692
197.637,0.385
197.648,0.18
197.659,0.078
197.67,0.078
197.681,0.078
197.812,0.206
197.823,0.619
197.834,0.928
197.845,1.238
197.856,1.445
197.867,1.447
197.878,1.449
197.889,1.348
197.899,1.245
197.91,1.244
197.921,1.241
197.932,1.033
197.943,0.825
197.954,0.615
197.965,0.406
197.976,0.198
198.086,0.1
198.096,0.41
198.107,0.618
198.118,0.723
198.129,0.624
198.14,0.524
198.151,0.321
198.162,0.117
198.25,0.212
198.261,0.518
198.271,0.927
198.282,1.235
198.293,1.34
198.304,1.343
198.315,1.346
198.326,1.35
198.337,1.456
198.348,1.765
198.359,1.768
198.37,1.668
198.381,1.363
198.392,0.955
198.403,0.444
198.501,0.119
198.512,0.524
198.523,0.827
198.534,1.129
198.545,1.228
198.556,1.326
198.567,1.219
198.578,1.113
198.589,0.905
198.6,0.698
198.611,0.594
198.622,0.593
198.633,0.593
198.643,0.49
198.654,0.49
198.665,0.388
198.676,0.286
198.687,0.082
198.764,0.071
198.775,0.171
198.786,0.272
198.797,0.476
198.808,0.682
198.819,0.888
198.829,0.89
198.84,0.892
198.851,0.689
198.862,0.384
199.016,0.066
199.026,0.37
199.037,0.572
199.048,0.672
199.059,0.672
199.07,0.672
199.081,0.57
199.092,0.367
199.103,0.266
199.114,0.268
199.125,0.269
199.136,0.167
199.147,0.27
199.158,0.27
199.169,0.372
199.18,0.474
199.191,0.474
199.201,0.474
199.212,0.372
199.223,0.27
199.234,0.168
199.245,0.168
199.256,0.168
199.267,0.27
199.278,0.372
199.289,0.269
199.3,0.167
199.694,0.248
199.705,0.453
199.716,0.759
199.727,1.065
199.738,1.37
199.748,1.676
199.759,1.674
199.77,1.468
199.781,1.057
199.792,0.646
199.803,0.236
200.022,1.277
200.033,1.379
200.044,1.277
200.055,0.97
200.066,0.663
200.077,0.356
200.263,0.023
200.274,0.022
200.285,0.021
200.449,0.001
200.46,0.21
200.471,0.317
200.482,0.423
200.492,0.326
200.503,0.33
200.514,0.333
200.525,0.438
200.536,0.44
200.547,0.544
200.558,0.648
200.569,0.649
200.58,0.65
200.591,0.753
200.602,0.548
200.613,0.343
200.777,0.244
200.788,0.55
200.799,0.856
200.81,1.06
200.821,1.264
200.832,1.365
200.843,1.364
200.854,1.26
200.864,1.054
200.875,0.742
200.886,0.227
201.007,0.202
201.018,0.405
201.029,0.507
201.04,0.608
201.05,0.607
201.061,0.607
201.072,0.504
201.083,0.3
201.094,0.096
201.269,0.133
201.28,0.234
201.291,0.335
201.302,0.436
201.313,0.64
201.324,0.844
201.335,0.947
201.346,1.05
201.357,1.155
201.368,1.158
201.379,1.263
201.39,1.369
201.401,1.475
201.412,1.275
201.422,0.971
201.433,0.668
201.444,0.159
201.565,0.163
201.576,0.367
201.587,0.469
201.597,0.469
201.608,0.368
201.619,0.267
201.794,0.26
201.805,0.46
201.816,0.66
201.827,0.862
201.838,1.166
201.849,1.473
201.86,1.78
201.871,1.987
201.882,1.989
201.893,1.685
201.904,1.279
201.915,0.668
201.926,0.057
202.035,0.07
202.046,0.174
202.057,0.175
202.068,0.177
202.079,0.076
202.156,0.187
202.166,0.289
202.177,0.493
202.188,0.389
202.199,0.386
202.21,0.281
202.221,0.074
202.232,0.071
202.243,0.17
202.254,0.269
202.265,0.47
202.276,0.672
202.287,0.772
202.298,0.872
202.309,0.872
202.32,0.769
202.331,0.565
202.341,0.259
202.527,0.343
202.538,0.65
202.549,0.854
202.56,1.057
202.571,1.159
202.582,0.954
202.593,0.544
202.604,0.135
202.779,0.0
202.9,0.116
202.91,0.422
202.921,0.729
202.932,0.831
202.943,1.036
202.954,1.036
202.965,0.934
202.976,0.73
202.987,0.423
202.998,0.117
203.009,0.015
203.02,0.015
203.031,0.321
203.042,0.628
203.053,0.935
203.064,0.936
203.075,0.936
203.085,0.733
203.096,0.529
203.107,0.223
203.118,0.019
203.348,0.03
203.359,0.238
203.37,0.444
203.381,0.548
203.392,0.548
203.403,0.445
203.414,0.342
203.425,0.034
203.479,0.03
203.49,0.337
203.501,0.541
203.512,0.849
203.523,1.157
203.534,1.466
203.545,1.469
203.556,1.37
203.567,1.271
203.578,1.07
203.589,1.073
203.6,1.178
203.611,1.385
203.622,1.489
203.633,1.591
203.643,1.591
203.654,1.591
203.665,1.591
203.676,1.489
203.687,1.387
203.698,1.286
203.709,1.185
203.72,0.982
203.731,0.779
203.742,0.577
203.753,0.273
203.764,0.072
203.862,0.07
203.873,0.168
203.884,0.264
203.895,0.362
203.906,0.256
203.917,0.151
204.267,0.083
204.278,0.286
204.289,0.386
204.3,0.384
204.311,0.28
204.322,0.177
204.333,0.073
204.344,0.073
204.508,0.084
204.519,0.289
204.53,0.494
204.541,0.801
204.552,1.109
204.562,1.314
204.573,1.519
204.584,1.52
204.595,1.42
204.606,1.014
204.617,0.607
204.628,0.1
204.967,0.021
204.978,0.328
204.989,0.533
205.0,0.737
205.011,0.942
205.022,1.146
205.033,1.351
205.044,1.454
205.055,1.456
205.066,1.253
205.077,0.846
205.088,0.337
205.208,0.137
205.219,0.339
205.23,0.643
205.241,0.946
205.252,1.146
205.263,1.346
205.274,1.545
205.285,1.744
205.296,1.842
205.306,1.941
205.317,1.938
205.328,1.835
205.339,1.529
205.35,1.12
205.361,0.611
205.372,0.202
205.416,0.199
205.427,0.505
205.438,0.812
205.449,1.016
205.46,1.016
205.471,0.913
205.482,0.913
205.492,0.81
205.503,0.707
205.514,0.605
205.525,0.503
205.536,0.401
205.547,0.198
205.788,0.007
205.799,0.11
205.81,0.111
205.821,0.01
205.974,0.099
205.985,0.402
205.996,0.706
206.007,1.113
206.018,1.418
206.029,1.518
206.04,1.209
206.05,0.696
206.587,0.115
206.597,0.525
206.608,0.935
206.619,1.346
206.63,1.655
206.641,1.862
206.652,1.864
206.663,1.764
206.674,1.357
206.685,0.746
206.696,0.031
206.838,0.118
206.849,0.22
206.86,0.322
206.871,0.424
206.882,0.322
206.893,0.219
206.904,0.013
206.981,0.011
206.991,0.216
207.002,0.319
207.013,0.32
207.024,0.322
207.035,0.221
207.046,0.223
207.057,0.327
207.068,0.43
207.079,0.329
207.09,0.227
207.101,0.228
207.112,0.126
207.495,0.171
207.506,0.581
207.517,0.888
207.527,1.196
207.538,1.402
207.549,1.403
207.56,1.404
207.571,1.2
207.582,0.996
207.593,0.587
207.604,0.382
207.713,0.078
207.724,0.285
207.735,0.39
207.746,0.291
207.757,0.192
207.812,0.007
207.823,0.009
207.834,0.01
207.845,0.011
207.954,0.023
207.965,0.332
207.976,0.743
207.987,1.155
207.998,1.669
208.009,1.978
208.02,2.084
208.031,2.086
208.042,1.987
208.053,1.682
208.064,1.378
208.075,1.074
208.085,0.871
208.096,0.769
208.107,0.872
208.118,0.974
208.129,0.871
208.14,0.666
208.151,0.257
208.392,0.076
208.403,0.381
208.414,0.687
208.425,0.993
208.436,1.298
208.447,1.4
208.457,1.399
208.468,1.193
208.479,0.885
208.49,0.373
208.501,0.064
208.567,0.055
208.578,0.052
208.589,0.049
208.6,0.047
208.611,0.046
208.622,0.251
208.633,0.558
208.643,0.968
208.654,1.379
208.665,1.79
208.676,1.996
208.687,1.895
208.698,1.693
208.709,1.287
208.72,0.778
208.731,0.373
208.742,0.172
208.753,0.073
208.764,0.078
208.775,0.185
208.786,0.393
208.797,0.601
208.808,0.807
208.819,1.012
208.829,1.114
208.84,1.215
208.851,1.317
208.862,1.215
208.873,1.214
208.884,1.009
208.895,0.701
208.906,0.496
208.917,0.188
208.928,0.085
208.983,0.181
208.994,0.385
209.004,0.589
209.015,0.69
209.026,0.792
209.037,0.894
209.048,0.893
209.059,0.791
209.07,0.791
209.081,0.587
209.092,0.383
209.191,0.078
209.201,0.382
209.212,0.686
209.223,0.99
209.234,1.294
209.245,1.394
209.256,1.291
209.267,1.085
209.278,0.778
209.289,0.369
209.442,0.204
209.453,0.511
209.464,0.714
209.475,0.917
209.486,1.12
209.497,1.22
209.508,1.117
209.519,0.809
209.53,0.399
209.541,0.092
209.825,0.003
209.836,0.004
209.847,0.005
209.858,0.005
209.869,0.107
209.88,0.107
209.891,0.107
209.902,0.005
210.131,0.003
210.142,0.107
210.153,0.211
210.164,0.212
210.175,0.111
210.186,0.009
210.372,0.03
210.383,0.131
210.394,0.23
210.405,0.123
210.416,0.119
210.788,0.222
210.799,0.429
210.81,0.738
210.821,0.843
210.832,0.947
210.843,0.846
210.854,0.847
210.864,0.745
210.875,0.643
210.886,0.542
210.897,0.441
210.908,0.238
210.919,0.035
211.258,0.233
211.269,0.438
211.28,0.641
211.291,0.743
211.302,0.844
211.313,0.946
211.324,1.048
211.335,1.15
211.346,1.151
211.357,1.051
211.368,0.541
211.696,0.087
211.707,0.395
211.718,0.497
211.729,0.6
211.74,0.601
211.751,0.501
211.762,0.4
211.773,0.403
211.784,0.304
211.794,0.206
211.805,0.006
211.915,0.137
211.926,0.239
211.937,0.342
211.948,0.445
211.959,0.548
211.969,0.549
211.98,0.55
211.991,0.449
212.002,0.246
212.013,0.042
212.232,0.018
212.243,0.021
212.276,0.028
212.287,0.029
212.363,0.011
212.374,0.112
212.385,0.214
212.396,0.317
212.407,0.216
212.418,0.218
212.429,0.118
212.44,0.018
212.473,0.021
212.484,0.022
212.495,0.125
212.506,0.126
212.517,0.024
212.528,0.024
212.593,0.031
212.604,0.033
212.615,0.138
212.626,0.14
212.637,0.143
212.648,0.043
212.768,0.054
212.779,0.052
212.987,0.015
212.998,0.014
213.085,0.12
213.096,0.631
213.107,1.04
213.118,1.449
213.129,1.756
213.14,1.858
213.151,1.857
213.162,1.652
213.173,1.547
213.184,1.34
213.195,1.03
213.206,0.413
213.326,0.412
213.337,0.924
213.348,1.333
213.359,1.743
213.37,2.049
213.381,2.356
213.392,2.56
213.403,2.763
213.414,3.07
213.425,3.478
213.436,3.989
213.447,4.499
213.457,5.215
213.468,5.726
213.479,5.726
213.49,5.01
213.501,3.374
213.512,1.637
213.523,0.82
213.534,0.72
213.545,0.824
213.556,0.929
213.567,0.933
213.578,0.835
213.589,0.736
213.6,0.638
213.611,0.539
213.622,0.441
213.633,0.342
213.643,0.346
213.654,0.247
213.665,0.25
213.676,0.15
213.687,0.05
213.698,0.052
213.764,0.055
213.775,0.157
213.786,0.361
213.797,0.36
213.808,0.462
213.819,0.461
213.829,0.46
213.84,0.46
213.851,0.358
213.862,0.154
213.873,0.053
213.928,0.066
213.939,0.068
213.95,0.07
213.961,0.174
213.972,0.278
213.983,0.382
213.994,0.486
214.005,0.59
214.015,0.591
214.026,0.49
214.037,0.388
214.048,0.286
214.059,0.081
214.169,0.281
214.18,0.589
214.191,0.692
214.201,0.795
214.212,0.796
214.223,0.797
214.234,0.798
214.245,0.697
214.256,0.494
214.267,0.086
214.781,0.098
214.792,0.201
214.803,0.202
214.814,0.101
215.099,0.026
215.11,0.232
215.12,0.642
215.131,1.051
215.142,1.563
215.153,2.074
215.164,2.584
215.175,2.889
215.186,2.991
215.197,2.683
215.208,2.07
215.219,1.253
215.23,0.437
215.383,0.055
215.394,0.363
215.405,0.671
215.416,0.98
215.427,1.391
215.438,1.701
215.449,1.908
215.46,2.014
215.471,1.71
215.482,1.203
215.492,0.695
215.503,0.086
215.886,0.065
215.897,0.271
215.908,0.477
215.919,0.683
215.93,0.786
215.941,0.888
215.952,0.888
215.963,0.682
215.974,0.374
216.029,0.372
216.04,0.678
216.05,0.984
216.061,1.188
216.072,1.29
216.083,1.392
216.094,1.392
216.105,1.291
216.116,0.985
216.127,0.577
216.138,0.272
216.269,0.059
216.28,0.267
216.291,0.373
216.302,0.583
216.313,0.793
216.324,1.003
216.335,1.212
216.346,1.421
216.357,1.528
216.368,1.531
216.379,1.431
216.39,0.921
216.401,0.409
216.652,0.082
216.663,0.092
216.904,0.004
216.915,0.106
216.926,0.208
216.937,0.31
216.948,0.411
216.959,0.513
216.97,0.513
216.98,0.514
216.991,0.515
217.002,0.414
217.013,0.211
217.177,0.223
217.188,0.633
217.199,1.041
217.21,1.45
217.221,1.757
217.232,1.961
217.243,2.063
217.254,2.062
217.265,1.857
217.276,1.345
217.287,0.731
217.298,0.117
217.604,0.121
217.615,0.631
217.626,1.039
217.637,1.55
217.648,1.856
217.659,2.06
217.67,1.856
217.681,1.549
217.692,0.936
217.703,0.424
217.878,0.049
217.889,0.15
217.9,0.251
217.91,0.252
217.921,0.253
217.932,0.256
217.943,0.26
217.954,0.264
217.965,0.065
218.742,0.049
218.906,0.169
218.917,0.373
218.928,0.577
218.939,0.782
218.95,0.986
218.961,1.088
218.972,1.19
219.026,0.576
219.037,0.269
219.191,0.302
219.201,0.61
219.212,0.713
219.223,0.815
219.234,1.121
219.245,1.12
219.256,1.119
219.267,0.708
219.278,0.605
219.289,0.501
219.3,0.399
219.311,0.399
219.322,0.195
219.333,0.195
219.344,0.093
219.442,0.304
219.453,0.612
219.464,1.124
219.475,1.635
219.486,2.146
219.497,2.554
219.508,2.552
219.519,2.243
219.53,1.318
219.541,0.699
219.552,0.18
219.562,0.069
219.661,0.021
219.672,0.123
219.683,0.225
219.694,0.225
219.705,0.429
219.716,0.529
219.727,0.63
219.738,0.729
219.749,0.623
219.759,0.415
219.77,0.208
219.781,0.002
219.924,0.179
219.934,0.28
219.945,0.381
219.956,0.482
219.967,0.685
219.978,0.685
220.022,0.686
220.033,0.586
220.044,0.487
220.055,0.286
220.066,0.085
220.077,0.09
220.175,0.086
220.186,0.082
220.197,0.18
220.208,0.177
220.219,0.173
220.23,0.067
220.317,0.149
220.328,0.351
220.339,0.552
220.35,0.548
220.361,0.646
220.372,0.64
220.383,0.634
220.394,0.526
220.405,0.521
220.416,0.415
220.427,0.31
220.438,0.208
220.449,0.107
220.46,0.008
220.569,0.023
220.58,0.428
220.591,0.832
220.602,1.543
220.613,2.151
220.624,2.862
220.635,3.471
220.646,3.672
220.657,3.159
220.668,2.442
220.679,1.726
220.689,1.112
220.7,0.704
220.711,0.5
220.722,0.398
220.733,0.398
220.744,0.398
220.755,0.295
220.766,0.294
220.777,0.293
220.788,0.393
220.799,0.491
220.81,0.384
220.821,0.378
220.832,0.166
220.843,0.261
220.854,0.254
220.864,0.145
220.875,0.038
220.985,0.014
220.996,0.114
221.007,0.316
221.018,0.415
221.029,0.617
221.04,0.614
221.05,0.612
221.061,0.404
221.072,0.197
221.193,0.074
221.204,0.072
221.215,0.172
221.226,0.476
221.237,0.576
221.247,0.677
221.258,0.982
221.269,0.98
221.28,0.774
221.291,0.567
221.302,0.259
221.313,0.155
221.532,0.127
221.543,0.23
221.554,0.129
221.565,0.334
221.576,0.233
221.587,0.233
221.598,0.232
221.608,0.231
221.619,0.128
222.276,0.234
222.287,0.647
222.298,1.366
222.309,1.98
222.32,2.693
222.331,3.405
222.341,3.911
222.352,3.701
222.363,2.978
222.374,2.153
222.385,1.327
222.396,0.502
222.484,0.494
222.495,0.904
222.506,1.518
222.517,1.723
222.528,1.723
222.538,1.417
222.549,0.805
222.56,0.293
222.571,0.089
222.604,0.091
222.724,0.095
222.735,0.197
222.746,0.197
222.757,0.197
222.889,0.08
222.899,0.386
222.91,0.283
222.921,0.283
222.932,0.181
222.943,0.079
222.954,0.181
222.965,0.282
222.976,0.281
222.987,0.381
222.998,0.277
223.009,0.274
223.02,0.271
223.031,0.269
223.042,0.165
223.053,0.164
223.064,0.061
223.075,0.163
223.085,0.573
223.096,0.881
223.107,1.188
223.118,1.598
223.129,1.803
223.14,1.803
223.151,1.292
223.162,0.883
223.173,0.371
223.304,0.091
223.315,0.397
223.326,0.5
223.337,0.502
223.348,0.506
223.359,0.512
223.37,0.518
223.381,0.321
223.392,0.023
223.49,0.043
223.501,0.246
223.512,0.551
223.523,0.855
223.534,1.16
223.545,1.466
223.556,1.669
223.567,1.874
223.578,1.873
223.589,1.771
223.6,1.567
223.611,0.953
223.622,0.339
223.687,0.329
223.698,0.429
223.709,0.528
223.72,0.525
223.731,0.421
223.742,0.317
223.753,0.111
224.026,0.003
224.037,0.003
224.048,0.105
224.42,0.082
224.431,0.183
224.442,0.181
224.453,0.077
224.672,0.156
224.683,0.049
224.694,0.147
224.705,0.142
224.716,0.239
224.727,0.44
224.738,0.335
224.749,0.128
225.066,0.213
225.077,0.524
225.088,1.04
225.099,1.455
225.11,1.973
225.121,2.493
225.131,2.91
225.142,3.223
225.153,3.33
225.164,2.924
225.175,2.005
225.186,0.777
225.493,0.022
225.503,0.024
225.514,0.024
225.525,0.127
225.536,0.127
225.547,0.127
225.558,0.229
225.569,0.23
225.58,0.331
225.591,0.535
225.602,0.533
225.613,0.531
225.624,0.426
225.635,0.321
225.646,0.115
225.657,0.011
225.733,0.014
225.744,0.118
225.755,0.528
225.766,0.632
225.777,0.633
225.788,0.635
225.799,0.533
225.81,0.227
