Depth(m),SO4(ng/g)
587.2411000000064,19.238319415991608
587.2654000000065,28.722432294032384
587.2897000000065,28.411241056026356
587.3140000000066,33.09693182867165
587.3383000000066,22.716588378915997
587.3626000000066,25.168682680985622
587.3869000000067,18.392619012439425
587.4112000000067,13.163626188498107
587.4355000000068,10.008637053918896
587.4598000000068,14.85483828971008
587.4841000000068,14.211854891450383
587.5084000000069,20.41144535216468
587.5327000000069,27.922089137868806
587.557000000007,24.62503869532387
587.581300000007,27.364491434919792
587.605600000007,24.353393565955873
587.6299000000071,18.00079810638119
587.6542000000071,19.0093997089533
587.6785000000071,14.890153633418183
587.7028000000072,11.018127480845564
587.7271000000072,12.935802731872144
587.7514000000073,19.87241392279451
587.7757000000073,22.244832180287816
587.8000000000073,31.733187944244435
587.8243000000074,33.96775839947006
587.8486000000074,25.776090774166857
587.8729000000075,14.71434458448903
587.8972000000075,12.794384057971014
587.9220000000075,13.16043235923128
587.9473000000075,29.9751771305573
587.9708000000076,33.97354011469982
587.9943000000076,29.817023216098953
588.0178000000076,22.4275231612387
588.0413000000076,21.41154755257501
588.0648000000076,14.356492123193515
588.0883000000076,11.911664589679681
588.1118000000076,13.696142697626417
588.1353000000076,12.160255056430078
588.1588000000077,10.988065558072162
588.1823000000077,13.779510523400718
588.2058000000077,29.67115743950505
588.2293000000077,52.05294966859444
588.2528000000077,54.83870766633438
588.2763000000077,25.734445675251543
588.2998000000077,13.91397079045197
588.3233000000077,14.98896279173381
588.3468000000078,10.747419129396084
588.3703000000078,10.654654758607956
588.3938000000078,11.578538616920483
588.4173000000078,15.99984377215036
588.4408000000078,18.91879928653945
588.4643000000078,25.05293432105603
588.4878000000078,29.822760064503605
588.5113000000079,25.995967006992643
588.5348000000079,27.034070172747978
588.5583000000079,12.975399243053632
588.5818000000079,10.359095070149326
588.6053000000079,32.39656414455126
588.6288000000079,29.558987364815625
588.6523000000079,21.84297978399335
588.6758000000079,24.21489484156407
588.699300000008,26.640204369172192
588.722800000008,24.64506210361138
588.746300000008,33.84407020216006
588.769800000008,22.64230846229923
